DateTime,AddedIPs,RemovedIPs
1628509697,20,14
1628511605,20,30
1628515453,21,48
1628519528,22,32
1628523381,37,35
1628525298,23,17
1628527450,28,19
1628529371,32,15
1628531296,25,23
1628533211,32,19
1628535127,31,24
1628537056,22,25
1628538969,24,16
1628541128,22,0
1628543303,10,23
1628545231,20,25
1628547131,27,0
1628549047,18,15
1628550983,18,16
1628552887,13,13
1628554813,11,17
1628556727,12,26
1628558661,13,24
1628560566,12,0
1628562489,13,25
1628564433,18,9
1628566341,16,11
1628568498,5,17
1628570416,16,5
1628572329,35,12
1628574256,40,16
1628578088,29,46
1628580249,27,30
1628582167,40,32
1628584104,26,0
1628586008,26,28
1628587928,35,23
1628589870,18,0
1628591768,22,0
1628593927,28,0
1628595848,29,25
1628597778,29,22
1628599685,17,0
1628601848,15,15
1628603767,24,17
1628605694,33,17
1628607610,25,15
1628609526,33,16
1628613367,28,54
1628615529,14,22
1628617446,8,24
1628619376,19,23
1628621284,21,29
1628623210,13,26
1628625125,20,24
1628627060,16,13
1628631131,18,21
1628633052,14,9
1628634980,27,0
1628636894,9,12
1628638819,19,12
1628640724,13,15
1628642647,12,13
1628644579,12,12
1628646487,13,0
1628648650,13,19
1628650568,20,10
1628652497,17,9
1628654425,9,18
1628656575,19,22
1628658487,14,16
1628660415,27,24
1628662329,28,35
1628664248,19,21
1628666177,27,28
1628668087,15,22
1628670247,17,25
1628672168,24,33
1628674099,16,21
1628676031,23,14
1628677928,21,14
1628679966,23,23
1628681768,20,24
1628683927,21,21
1628685848,20,27
1628687776,33,25
1628689688,24,31
1628691846,27,31
1628693766,33,22
1628695697,27,0
1628697621,36,20
1628699527,21,21
1628701463,20,11
1628703501,22,23
1628707215,20,32
1628709428,20,18
1628711296,20,19
1628713274,21,28
1628715135,19,0
1628717062,15,12
1628719278,11,24
1628721393,15,30
1628723296,12,0
1628725473,10,14
1628727617,10,19
1628729779,11,0
1628731697,14,22
1628733628,13,14
1628735541,17,22
1628737452,9,19
1628739377,21,13
1628741285,14,11
1628743452,14,7
1628745378,21,20
1628747287,26,25
1628749469,24,30
1628751376,26,25
1628753284,20,0
1628755214,28,26
1628757137,23,25
1628759309,29,18
1628761222,21,31
1628763139,24,29
1628765046,23,33
1628767039,28,28
1628769247,20,27
1628771061,19,25
1628772966,30,25
1628774887,27,20
1628776827,31,27
1628778737,22,28
1628782578,20,51
1628784737,21,34
1628786648,30,20
1628788575,14,29
1628790726,21,23
1628792654,17,25
1628794566,20,17
1628796485,19,13
1628798428,17,27
1628800326,8,27
1628802257,11,28
1628804180,15,22
1628806087,13,22
1628808016,20,9
1628809928,18,27
1628811856,11,22
1628813775,8,22
1628815929,14,16
1628817845,9,20
1628821690,12,42
1628823624,11,19
1628825536,10,15
1628827464,7,18
1628829378,12,17
1628831296,14,24
1628833217,22,31
1628835128,20,0
1628837047,26,0
1628838976,29,70
1628840887,20,0
1628843046,19,51
1628844967,16,27
1628846895,20,16
1628848818,18,0
1628850979,30,25
1628853127,24,35
1628855044,28,19
1628856977,17,23
1628858885,20,30
1628861046,30,21
1628862969,22,29
1628864894,26,28
1628866818,22,24
1628868725,31,25
1628870670,12,21
1628872570,22,14
1628874488,15,27
1628876419,28,17
1628878327,15,23
1628880246,19,0
1628882178,23,41
1628884084,20,0
1628886006,10,15
1628887935,17,29
1628889849,20,35
1628893697,11,47
1628895628,13,0
1628897526,9,0
1628899465,9,43
1628901366,17,0
1628903525,12,23
1628905455,13,19
1628907378,17,0
1628909287,11,47
1628911446,16,0
1628913368,14,42
1628915294,11,0
1628917217,18,46
1628919124,33,0
1628921074,11,46
1628922965,31,0
1628925128,27,20
1628927058,27,26
1628930887,25,34
1628933051,18,29
1628936896,17,46
1628938811,20,30
1628940725,15,0
1628942664,17,54
1628944568,12,0
1628946727,30,19
1628948646,14,25
1628950587,14,46
1628952486,16,0
1628954650,18,27
1628956567,18,26
1628958498,12,23
1628960418,13,32
1628964266,23,32
1628966173,18,26
1628968329,11,0
1628970249,15,26
1628972178,14,0
1628974331,8,42
1628976247,15,0
1628978178,13,33
1628980085,18,0
1628982021,6,8
1628983935,14,22
1628985855,9,16
1628988010,19,20
1628989939,13,18
1628991850,8,0
1628993770,9,16
1628995696,11,24
1628997608,12,13
1628999527,19,17
1629001462,14,12
1629003366,11,12
1629005528,33,20
1629009381,21,67
1629011297,20,26
1629013451,31,28
1629015366,21,22
1629017299,18,0
1629019208,19,32
1629021129,12,0
1629023046,19,25
1629024969,19,29
1629026895,14,20
1629028817,16,22
1629030724,15,19
1629032669,9,14
1629034567,27,16
1629036729,22,16
1629038645,15,14
1629040591,13,19
1629042487,15,14
1629046566,15,40
1629048509,16,24
1629050426,25,22
1629052328,13,18
1629054263,15,21
1629056171,15,20
1629058083,14,17
1629060019,19,12
1629061926,20,19
1629063851,16,9
1629065777,13,18
1629067690,8,27
1629069848,18,0
1629072020,11,13
1629073936,10,14
1629075856,6,12
1629077768,18,19
1629079937,10,0
1629081844,20,8
1629083782,8,23
1629085688,14,9
1629087620,9,0
1629089527,11,16
1629091445,25,0
1629093377,17,28
1629095297,30,33
1629097226,24,22
1629099129,17,32
1629101053,14,35
1629102977,23,34
1629104884,14,37
1629107046,23,28
1629108965,23,41
1629110899,20,28
1629112808,18,30
1629114727,18,31
1629116658,16,28
1629118567,25,0
1629120486,22,21
1629122427,18,0
1629124327,20,0
1629126493,20,24
1629128647,14,23
1629130567,26,32
1629132496,22,27
1629134409,29,25
1629136328,25,20
1629138256,18,31
1629140165,18,23
1629142091,15,22
1629144023,17,21
1629145926,21,0
1629147852,11,10
1629149778,13,16
1629151686,13,27
1629153849,13,31
1629155767,12,0
1629157696,22,26
1629159606,11,0
1629161770,17,30
1629163695,16,11
1629165612,8,6
1629167527,16,9
1629169464,13,22
1629171368,15,9
1629177376,21,62
1629179285,24,29
1629181448,18,0
1629183366,28,25
1629185297,31,25
1629187218,22,39
1629189125,34,26
1629191065,25,25
1629192968,27,26
1629195128,18,18
1629197058,27,25
1629198976,18,31
1629200889,24,28
1629203049,24,24
1629205223,6,19
1629207137,25,16
1629209305,23,15
1629211450,26,32
1629213380,27,22
1629215528,30,25
1629217448,23,0
1629219380,20,31
1629221524,23,6
1629223454,14,15
1629225378,21,18
1629227543,18,17
1629229457,20,12
1629231365,18,16
1629233296,14,24
1629235205,13,0
1629237125,10,5
1629239056,7,22
1629240964,15,8
1629243127,14,21
1629245055,10,11
1629246978,9,14
1629249127,12,14
1629251057,17,11
1629252968,17,20
1629254899,10,13
1629256807,14,14
1629258725,22,14
1629260649,11,11
1629262566,8,13
1629264497,23,21
1629266418,23,25
1629268325,28,24
1629270258,20,17
1629272179,25,24
1629274095,27,15
1629276016,22,18
1629277927,26,21
1629279847,26,12
1629281778,18,15
1629283688,14,18
1629285608,23,21
1629287537,25,20
1629289449,26,26
1629291366,22,16
1629293297,17,38
1629295219,25,28
1629299064,18,57
1629300966,14,24
1629304818,18,42
1629306725,28,26
1629308646,18,20
1629310579,12,0
1629312487,8,20
1629314649,13,18
1629316567,13,14
1629318496,17,18
1629320409,14,12
1629322570,11,10
1629326407,7,23
1629328326,11,20
1629330259,19,0
1629332411,10,8
1629334336,7,11
1629336246,12,9
1629338166,17,10
1629340101,11,14
1629342010,6,10
1629343926,11,15
1629345863,9,13
1629347770,12,27
1629349695,12,13
1629351607,22,26
1629353550,23,21
1629355457,22,20
1629357370,21,22
1629360081,32,55
1629361928,31,0
1629363852,24,25
1629365777,31,34
1629367688,32,26
1629369620,17,19
1629371527,30,25
1629373446,21,25
1629375378,28,18
1629377290,23,16
1629379447,18,30
1629381367,27,21
1629383297,24,29
1629389526,27,38
1629391446,20,21
1629393381,20,39
1629395290,37,0
1629397449,16,18
1629401298,17,55
1629403217,8,0
1629405125,9,18
1629407069,7,23
1629408966,16,0
1629411128,13,29
1629413045,16,19
1629414980,5,9
1629416885,11,15
1629419050,12,15
1629420971,13,14
1629422896,8,11
1629424815,16,0
1629426729,19,6
1629428668,11,17
1629430571,10,5
1629432499,7,13
1629434408,17,6
1629436581,28,16
1629438497,28,21
1629440431,28,21
1629442568,25,22
1629444496,15,30
1629446415,24,18
1629448323,29,16
1629450265,18,14
1629456245,25,68
1629458175,16,20
1629460086,26,24
1629462247,34,13
1629464167,23,21
1629466094,22,32
1629468016,24,15
1629469925,24,22
1629471865,10,19
1629473769,18,24
1629475928,15,18
1629477849,10,15
1629479779,12,30
1629481689,13,20
1629483608,18,18
1629485539,15,17
1629487451,17,23
1629489365,19,26
1629491294,9,6
