DateTime,AddedIPs,RemovedIPs
1627401646,2,0
1627410936,0,1
1627420839,1,0
1627437642,2,0
1627448739,1,0
1627452044,2,0
1627455644,1,0
1627480846,1,0
1627509647,3,0
1627531243,1,0
1627590010,0,326259
1627590340,326259,0
1627653650,1,0
1627671641,2,0
1627675245,1,0
1627682446,2,0
1627708235,0,1
1627748143,0,1
1627858849,1,0
1627877143,1,0
1627880447,2,0
1627934442,2,0
1628033134,0,1
1628049644,1,0
1628071247,1,0
1628073944,0,1
1628117735,0,1
1628118045,2,0
1628175642,1,0
1628179244,1,0
1628182846,2,0
1628197240,2,0
1628201135,2,0
1628208046,6,0
1628211035,0,3
1628226045,1,0
1628236847,1,0
1628326843,1,0
1628337644,1,0
1628348444,1,0
1628364006,0,484894
1628364338,484894,0
1628380849,1,0
1628409644,2,0
1628427665,1,0
1628492444,1,0
1628496044,2,0
1628607646,1,0
1628659535,0,2
1628697639,1,0
1628714734,1,0
1628730336,1,0
1628744434,1,0
1628764833,1,0
1628778332,2,0
1628781337,1,0
1628800219,1,64539
1628800522,64539,1
1628801118,1,169637
1628801424,169637,1
1628802016,1,179106
1628802627,179106,1
1628802916,0,191476
1628803223,191476,0
1628805619,1,166978
1628805925,166978,1
1628806516,0,182075
1628806823,182075,0
1628807416,0,194056
1628807722,194056,0
1628808026,1,0
1628809217,0,213055
1628809524,213055,0
1628810115,1,226305
1628810424,226305,1
1628811010,0,821391
1628811323,821391,0
1628812810,0,842754
1628813124,842754,0
1628813710,1,842470
1628814024,842470,1
1628814609,1,856474
1628814923,856474,1
1628818208,0,900932
1628818515,900932,0
1628825426,1,0
1628831116,0,12421
1628831725,12421,0
1628832016,1,23964
1628832315,23964,1
1628832916,0,39768
1628833213,39768,0
1628833816,0,57561
1628834113,57561,0
1628839210,1,392016
1628839512,392016,1
1628840110,1,403726
1628840412,403726,1
1628841009,1,413980
1628841310,413980,1
1628841619,1,0
1628842806,1,924785
1628843112,924785,1
1628843706,1,901515
1628844011,901515,1
1628844606,0,901212
1628844911,901212,0
1628845218,4,0
1628845810,0,91706
1628846117,91706,0
1628846406,1,898122
1628846710,784092,1
1628847019,114030,0
1628847306,1,903522
1628847610,777997,1
1628847917,125526,1
1628848206,0,790433
1628848508,644533,0
1628848818,145901,1
1628849406,1,629329
1628849714,629329,1
1628850005,0,812640
1628850310,755077,0
1628850905,0,770576
1628851211,760792,0
1628851513,1,127431
1628851805,1,537373
1628852110,656743,1
1628852411,2,133512
1628853010,124868,1
1628853311,1,134285
1628853604,0,651354
1628853909,776143,0
1628854211,1,140534
1628854505,0,646903
1628854810,782513,0
1628855112,1,142906
1628855404,0,650317
1628855705,315389,0
1628856011,324972,1
1628856606,1,332641
1628856910,320427,1
1628857205,1,529376
1628857506,184185,1
1628857810,327165,1
1628858105,0,528340
1628858406,192365,0
1628858710,327723,0
1628859004,1,650112
1628859305,280667,1
1628859609,350508,1
1628860210,0,411117
1628860521,719880,0
1628861109,0,730534
1628861419,730534,0
1628862009,0,746386
1628862315,746386,0
1628862910,0,768712
1628863216,768712,0
1628863808,0,787622
1628864117,787622,0
1628864707,1,802544
1628865015,802544,1
1628865607,0,812918
1628865915,812918,0
1628866508,1,820925
1628866815,820925,1
1628867407,0,829526
1628867714,829526,0
1628868307,0,842478
1628868617,842478,0
1628873712,0,141564
1628874017,141564,0
1628874612,0,157486
1628874916,157486,0
1628875512,1,171602
1628875817,171602,1
1628876411,0,184371
1628876715,184371,0
1628877310,1,190550
1628877617,190550,1
1628878210,0,199836
1628878516,199836,0
1628879110,1,212387
1628879416,212387,1
1628879714,1,17724
1628880011,1,211030
1628880316,228753,1
1628880614,0,39014
1628880910,1,208395
1628881215,210929,1
1628881809,1,224797
1628882111,208908,1
1628882411,0,19846
1628882710,1,205230
1628883011,206182,1
1628883311,1,13000
1628883610,0,201014
1628883910,205493,0
1628884211,0,17686
1628884505,0,676734
1628884811,677336,0
1628885405,1,696330
1628885706,211201,1
1628886011,455200,0
1628886305,1,682654
1628886910,671997,1
1628887205,0,679538
1628887505,208947,0
1628887809,459725,1
1628888104,1,674977
1628888406,202607,1
1628889005,0,213689
1628889306,200551,0
1628889609,461736,0
1628889905,0,672957
1628890206,191066,0
1628890509,463690,0
1628892609,1,480096
1628892910,469526,1
1628893221,200864,0
1628893509,0,675455
1628893811,458010,0
1628894119,217446,1
1628894410,0,683676
1628894710,453196,0
1628895021,230480,0
1628897112,1,236810
1628897422,236810,1
1628898012,1,243499
1628898320,243499,1
1628898912,0,253595
1628899223,253595,0
1628899811,1,262839
1628900120,262839,1
1628900712,1,270629
1628901020,270629,1
1628901611,0,278379
1628901919,278379,0
1628903411,1,297267
1628903720,297267,1
1628904310,0,304187
1628904622,304187,0
1628905209,1,311943
1628905518,311943,1
1628906109,1,322123
1628906421,322123,1
1628907009,0,331947
1628907319,331947,0
1628907909,0,337237
1628908222,337237,0
1628908810,1,343443
1628909119,343443,1
1628909411,0,436384
1628909708,84624,0
1628910021,351761,1
1628910609,0,362849
1628910919,362849,0
1628911210,1,455090
1628911508,84112,1
1628911822,370978,0
1628912110,0,469448
1628912408,92576,0
1628912720,376872,0
1628913011,1,478968
1628913308,97143,1
1628913620,381825,0
1628914209,0,388510
1628914519,388510,0
1628914806,1,977964
1628915107,581371,1
1628915419,396594,1
1628915707,1,908411
1628916006,413934,1
1628916317,494478,1
1628916607,1,901766
1628916905,382380,1
1628917218,519387,1
1628917806,1,540835
1628918118,540835,1
1628918406,0,894947
1628918708,337128,0
1628919020,557820,1
1628919306,1,901351
1628919606,327994,1
1628919918,573357,0
1628920206,0,897965
1628920504,308088,0
1628920818,589877,0
1628921402,0,897651
1628924413,897651,0
1628925006,0,897029
1628925312,895610,0
1628925618,1419,0
1628925907,0,897346
1628926212,870671,0
1628926517,26676,1
1628926806,0,897651
1628927106,392847,0
1628927415,504805,1
1628945110,1,520108
1628945415,520108,1
1628946010,1,532421
1628946617,532421,1
1628946910,0,542362
1628947215,542362,0
1628947811,0,553811
1628948111,553811,0
1628948710,0,566850
1628949012,566850,0
1628949610,0,581427
1628950216,581427,0
1628950508,1,588342
1628950812,587903,1
1628951117,439,0
1628951409,1,605051
1628951711,589783,1
1628952016,15269,1
1628956512,0,26391
1628956819,26391,0
1628957413,0,32516
1628957716,32516,0
1628958312,1,130405
1628958916,130405,1
1628959213,1,137701
1628959517,137701,1
1628960111,1,144183
1628960416,144182,1
1628961011,0,160027
1628961316,160027,0
1628961912,0,167664
1628962218,167664,0
1628962811,0,182636
1628963115,182636,0
1628963710,0,192672
1628964017,192672,0
1628964610,0,201683
1628964916,201683,0
1628965210,0,414374
1628965509,204068,0
1628966109,1,217844
1628966409,206080,1
1628966714,222071,1
1628967010,1,340273
1628967309,105440,1
1628967616,234834,1
1628968210,1,247940
1628968514,247940,1
1628968810,1,274128
1628969108,1,75570
1628969410,126636,1
1628969709,0,62215
1628970008,0,73919
1628970311,129955,0
1628970609,0,67568
1628970908,1,69121
1628971210,125828,1
1628971809,0,136038
1628972109,32698,0
1628972409,124327,1
1628973006,0,459492
1628973309,448846,0
1628973609,1,164084
